contract_address,chain,current_reason,detection_method,deployer_address,is_contract,is_verified,contract_name,implementation_name,public_tags,private_tags,token_name,token_symbol,token_type,holders_count,market_cap_usd,coingecko_url,deployer_public_tags,deployer_private_tags,preliminary_verdict,deployer_confirmed_count,has_bytecode_cache,bytecode_flags,drain_count,drain_tx_count,drain_ratio,reason_class,deployer_oli_tag_count,phase_b_verdict,frameworks_matched,source_chars,deployer_other_fp_count,tx_count_phasec,distinct_interactors_phasec,revert_rate_phasec,phase_c_verdict,phase_c_rationale
0x1a817f4e0f6398613ecc3c329c80fa7789edac5c,base,Behavioral confirmation: bot 0x1fabcd716472b66816e885b1baf6b653784d8da1 trapped in tx 012e7cbafd7170f8e0c230d0e99933df0a,bytecode_pattern,0x2f066e6ff7e01d5a559f119488f8891384741f72,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xf9a8eadfe12a90cb375eee524f03d66ecace5daa,optimism,Behavioral confirmation: bot 0xd8119b4b10c58a3ffa93ba77f6633344e282036e trapped in tx 422d5d286f897daa21cb7391dd5a8dcf64,deployer_history,0xb835af52422a14c917d4b37b36c9a73d24770261,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,152341,39,0.347,STILL_AMBIGUOUS,"interactors=39, tx=152341, revert=34.7%, source_chars=0, verified=False"
0xa7679e94cb1498d9e30d2a0dc3ace4bdbdbf9bb4,base,Behavioral confirmation: bot 0xd10064c8f1ef2125002149465ab16e0efd980587 trapped in tx 11f44097597503b87942f38d2a2eb7435a,deployer_history,0x82c010b63ef0a47c7419f2261e4c70c2d4bad5e7,True,True,TransparentUpgradeableProxy,,,,Super Gacha Dev,FBP-NFT-DEV,ERC-1155,1,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,STILL_NEEDS_REVIEW,OpenZeppelin-Ownable,35397,0,394,10,0.023,LIKELY_FP_FROM_SOURCE,verified source matches: OpenZeppelin-Ownable
0x058ab566b337ff69863fc5fb232cbcf2e7dd416e,base,Behavioral confirmation: bot 0x3fbb78da872202ced3ddc14136cd432ee5af1074 trapped in tx caddbf04a314fc215df8749f709e99b3cc,bytecode_pattern,0x747d1381d719d803ed59b6312e8870cbb91e473f,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,38,7,0.079,STILL_AMBIGUOUS,"interactors=7, tx=38, revert=7.9%, source_chars=0, verified=False"
0x765f39e0959ccd8f849937135d607494f967f1a7,base,Behavioral confirmation: bot 0x3380266ca63ab28009c0d1dd5f221fc1e733bb9d trapped in tx c213a16f9b0eae2d79a3f81e053884ce2e,deployer_history,0x95a02229aa8c02841b7ca51aaa3c74e172276e94,True,True,ERC1967Proxy,,,,teststakingPOD,testxPOD,ERC-20,2,,,,,NEEDS_REVIEW,3,False,,2,1,2.00,behavioral,0,STILL_NEEDS_REVIEW,,21779,0,22,5,0.045,STILL_AMBIGUOUS,"interactors=5, tx=22, revert=4.5%, source_chars=21779, verified=True"
0x8c86e97d26fbf7c77b5756714856a060596663f5,arbitrum,Behavioral confirmation: bot 0x17d9412819846756fe2f0bbd41c80fe65f71883e trapped in tx 050e9dbc62c4abf3bd5babeaffaf0d994a,bytecode_pattern,0xa71d501c52ad0dc0bcc02006a8d8dd95c2a73597,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,19,3,0.105,STILL_AMBIGUOUS,"interactors=3, tx=19, revert=10.5%, source_chars=0, verified=False"
0x082a99e38f9308c122ebf4f0c984616a3382b2f2,base,Behavioral confirmation: bot 0x322250f7f1d8b823e8c71fde03daac5f8b66c268 trapped in tx 4ee4898a46766bdd88ee4752fc4cded14a,bytecode_pattern,0x3b9e5466713910489db4b30e5b7c26c4545bf62f,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,6064,17,0.962,LIKELY_TP_FROM_REVERT_PROFILE,"17 interactors, 96.2% revert rate — trap signature"
0xb25b2078b048b37d22e9ec2c6693a0408a6e930f,base,Behavioral confirmation: bot 0x558de92d01ae77fe38335f5109001d3aeeac2b85 trapped in tx 6b93bc2c75a1884e93738e0b1e1154d887,deployer_history,0x353317ea2e0331be404ef897069053bc10b46611,True,False,RogueAIAgent,,,,RogueAIAgent,RAGENT,ERC-721,52,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,106410,100,0.027,LIKELY_FP_FROM_ACTIVITY,"diverse activity: 100 interactors, 106410 txs, 2.7% revert"
0x49f8b0f4cae5a97b86bd24c4814a8f5bd8a67f2c,base,Behavioral confirmation: bot 0xfe533e55ac2898ef33885564b841e04fa6bda9bd trapped in tx 68385940f1e6e16c56e1acf4cc8bdcbc35,deployer_history,0xc5eadeda9ed7a4aa542a62df0cdf0adbeb551813,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,22,1,0.273,STILL_AMBIGUOUS,"interactors=1, tx=22, revert=27.3%, source_chars=0, verified=False"
0x9cba66310e25b001d39eaab512ae31d44e0d6b21,base,Behavioral confirmation: bot 0xb4c3931e5ec48fb66854afe5873336652aeb078a trapped in tx c08c8b8b67ca69176a558b9d6577b06f50,bytecode_pattern,0xcd5b8d9678104732acb7447f898927994baa9c04,True,True,TicketFactory,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-ERC20|OpenZeppelin-Ownable,32848,0,45,6,0.044,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-ERC20, OpenZeppelin-Ownable"
0x48821e2da39e6ac963afcfe22e33bb38660e3f36,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx d9304408711ef204af3f107dd8d24f9cad,bytecode_pattern,0x8ffdd4efa051b82b13e5a86ce18eef8f8b5b7813,True,True,Token2,,,,tungtungtung,Sahur,ERC-20,6,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,STILL_NEEDS_REVIEW,ERC20-interface,19008,0,1,1,1.000,LIKELY_FP_FROM_SOURCE,verified source matches: ERC20-interface
0xc45d858b87c48c984f7690e063b4a3302f40b6e0,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 6c240c603b33021d50062877cfa428f2df,bytecode_pattern,0xd4f1254c803662c46d9c21f80f4f3c15ff57e2c9,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,True,asym/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0x0f2d2eb8bc31e4086a9ee165616b5c1dc865af28,base,Behavioral confirmation: bot 0xd3e0dd5d534f78d26c7fa16f8587f6c6b1e23d21 trapped in tx a6b7ced523f221c64a1f4445cdd18d0c25,bytecode_pattern,0x9ef26fb43cfe52dd907957edcbb88f1da7aaf205,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,473,157,0.027,LIKELY_FP_FROM_ACTIVITY,"diverse activity: 157 interactors, 473 txs, 2.7% revert"
0xb5a29cc64e68f243a4c6ca2ea0553fbee5b1cf71,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 071fc8231588e6006725abd7f6fa4b47d2,bytecode_pattern,0xebfeea28a85286468bdb37fd7169c37542c01ce7,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0x52cc9e977ca3ea33c69383a41f87f32a71140a52,base,Behavioral confirmation: bot 0x24103ea5ea17abffda8b2904acca679c798b3695 trapped in tx 919d65bce16ce17371ec5998e02867b418,deployer_history,0x87caed4e51c36a2c2ece3aaf4ddac9693d2405e1,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,12,3,0.083,STILL_AMBIGUOUS,"interactors=3, tx=12, revert=8.3%, source_chars=0, verified=False"
0x803ee9bcde603c6f88475d86ea108fa5e17f928a,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx fbe0f9c6e57cd3bbbaa0ecf50f1889d254,bytecode_pattern,0xb74fc08ef58c57cc5c8d81477895a83f874d737c,True,True,IntentRegistry,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,21927,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xd078148d3442a1cebaaa5780ca67a8c355a755bd,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 0594e1cd57a9d1b05bdcc3686c14d0cc8a,deployer_history,0x2b2438894119339571961e7ed951a2e2bc376e45,True,True,GlobalOwner,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,OpenZeppelin|OpenZeppelin-Ownable|OpenZeppelin-UUPS,42918,0,1,1,1.000,LIKELY_FP_FROM_SOURCE,"verified source matches: OpenZeppelin, OpenZeppelin-Ownable, OpenZeppelin-UUPS"
0xea30a3c8d8d40e5c8588ea065978f3a7e0779a45,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx f6d3cf10e5b426d5ae1713ddbc43750303,deployer_history,0x7d43d4fe8275552e9efb8361a4c6d17eb4c9ef03,True,True,ERC20Plus,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,ERC20-interface|LayerZero|OpenZeppelin|OpenZeppelin-AccessControl|OpenZeppelin-ERC20,272638,0,1,1,1.000,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, LayerZero, OpenZeppelin, OpenZeppelin-AccessControl, OpenZeppelin-ERC20"
0x2a9eef446abe43272b996fa8184c626117d4b0b3,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 7b0ce0a3bd7ed82192f1a5a0b59eca3542,deployer_history,0x7d43d4fe8275552e9efb8361a4c6d17eb4c9ef03,True,True,TransparentUpgradeableProxy,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,OpenZeppelin-Ownable,35397,0,9,2,0.111,LIKELY_FP_FROM_SOURCE,verified source matches: OpenZeppelin-Ownable
0x1cd732156834725868397928c40ef4a0d1ecbd97,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx d0279ba68249325421bf34f0101d113648,bytecode_pattern,0x3e2313816e7263827202706ab8c9773ed6e3f3ba,True,True,HubStakingVault,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-ERC20|OpenZeppelin-Ownable,38532,0,1,1,1.000,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-ERC20, OpenZeppelin-Ownable"
0xaf25e7cb684e31c45f63693b4e0c1ada7afbfb15,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 583d936ba08cbd7bdb3442e35f61aefeb6,deployer_history,0xb41a7c117fa19c724216fa94ca0e0fbd3161bbb2,True,False,Mock USD Coin,,,,Mock USD Coin,USDC,ERC-20,3,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,9,2,0.111,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 2 interactors, 9 txs — consistent with narrow honeypot"
0x4cded3959aae1026e325a3812a16a4347cba3408,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx d5a8a08d4aeae6fdfe324f0abb995cf4cc,bytecode_pattern,0x594407e951ee44884de1ee6e34a04c83fcb5c238,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,True,-/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xaced5f2f7b6b18035b726a47793c91717c224c36,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 7746ed82bee2281a177576a0d0210fce12,bytecode_pattern,0xea5b99ca3926690ee4ec49c232595f432de8ae20,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,6,2,0.333,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 2 interactors, 6 txs — consistent with narrow honeypot"
0x2ac7e12e5ff6e0e51eca2908e2bbe30879b5d8dd,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 648a388c188688480c94fce648dedd19e1,bytecode_pattern,0x2e991192756b3c82ca4af3d9eb946130b3763f7f,True,True,ERC721SeaDrop,,,,NullBot ACO Test 2,NLB,ERC-721,5,,,,,NEEDS_REVIEW,0,True,asym/-/-,0,0,,behavioral,0,STILL_NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-Ownable|Solmate,190024,0,10,2,0.100,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-Ownable, Solmate"
0xa31e29b74a31e22ed791b543da211f86fe4ed1af,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx c54e78a8cba6dca4f0b2a5fab8c5e98a0d,deployer_history,0x26d7dfb6285f1291405593bac002c4e03dd683b5,True,True,SynthaxAI Test,,,,SynthaxAI Test,SYNTH,ERC-20,1,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,STILL_NEEDS_REVIEW,ERC20-interface,85473,0,1,1,1.000,LIKELY_FP_FROM_SOURCE,verified source matches: ERC20-interface
0x20bcbda9755512d46802174668b34dbc6f357a40,base,Behavioral confirmation: bot 0x6336507d4096ca0c8226da4dcf295b844ef9c277 trapped in tx 48218a89ae3ee9497c61173aeeaa2a5b5c,deployer_history,0x5e00e0ca9549f168f82bbbfb6ea9cfccef23a592,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,26,4,0.038,STILL_AMBIGUOUS,"interactors=4, tx=26, revert=3.8%, source_chars=0, verified=False"
0x989a62637e8d19fbdf163369407048c1c0e5bd21,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 98f9945568196efa073e2ba1e7787edeb4,deployer_history,0x5e00e0ca9549f168f82bbbfb6ea9cfccef23a592,True,True,CompoundV3Strategy,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-ERC20|OpenZeppelin-Ownable,47544,0,1,1,1.000,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-ERC20, OpenZeppelin-Ownable"
0x173f5d687b03565a1094cd120a0016289a124c11,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 8368bed043f196223ccdb9401d681f0531,deployer_history,0x4df504dea3bbf5bae046204f1bb88e8534637677,True,False,BasePeg,,,,BasePeg,bPEG,ERC-20,1,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,1,1,1,1.000,LIKELY_FP_FROM_CLUSTER,deployer has 1 other LIKELY_FP contract(s) in Phase A — siblings likely legitimate
0xdd18f45a018c8723d63f855e03078bc7c091c017,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx d80358031f98946df11fbd3d6a0d425f23,bytecode_pattern,0x47fef7c31e0561096ed4d31b5b16dde5ae5cf94b,True,False,SHARE,,,,SHARE,PFA,ERC-721,1,,,,,NEEDS_REVIEW,0,True,-/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xc97f035410ae159fe4ba421da6bc02bd84ff3fa9,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 9875f80af99b5f3ce91b794bb12eb1c5af,bytecode_pattern,0x383a6a34c623c02dcf9bb7069fae4482967fb713,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0x40f8809a279e38ac6a687bfb5b9c9bc91f449af3,arbitrum,Behavioral confirmation: bot 0x8b05f283f46f757959e87239922d78e108bbbf2c trapped in tx 521c0a4b80929eb4a8094572d615c966c1,deployer_history,0xd660fa35cd16f768e41c8e09729e39385b51f55c,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,5,2,0.400,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 2 interactors, 5 txs — consistent with narrow honeypot"
0x3a426753d78196aae2e9bc06b1bd9b3326fdead3,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx e65a86a28ac0453569fa9357289c24040b,deployer_history,0x696f619f7047ddf5fa63175a405f5925dc03ace1,True,True,MyToken,,,,Hopeum,HOPE,ERC-20,8,,,,,NEEDS_REVIEW,0,False,,1,1,1.00,behavioral,0,STILL_NEEDS_REVIEW,ERC20-interface,26312,0,5,3,0.200,LIKELY_FP_FROM_SOURCE,verified source matches: ERC20-interface
0xd8c46a5b27b8fdce13c54912f353ed69a0f363ad,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx a3c2a2d17e163c1262ccbbaf797f3a6b12,bytecode_pattern,0x09d207d732f6c0e81e4cdafc1f2021f5e494ce57,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,True,-/rev/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0x3021a2a8f87b047e59c66b13be3d03007b66dde0,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 4c614f438bf88aa6f1473dd50f8abcb071,bytecode_pattern,0x7c1cce9f517b75694b3d0c7bd809bfa4e63e68b3,True,False,IONIX Chain,,,,IONIX Chain,IONX,ERC-20,39,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,11,3,0.091,STILL_AMBIGUOUS,"interactors=3, tx=11, revert=9.1%, source_chars=0, verified=False"
0xf9ec5513f82679221172d0ad0e07e148173e176e,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 5b402e1c91920a52c870ccce2ceee58ffa,bytecode_pattern,0xd9b42f470c6adb9bd5beca3f95691327c54f6637,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xa6c85db9aca0254210b7fd7ae9164b4dffeb66ec,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx c54b1c6b50caff159856000aa083199d8d,bytecode_pattern,0xd004027c4bc2e0bde51c23b06e80d63bcd279caf,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xd475a18affbd994b0388e772adc25c4488d4b0e0,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx a239199521fd22e40c86b4859393ba70ef,deployer_history,0x7cda9e29479a0fa82d5b95985c78109d0340812d,True,True,MyToken,,,,GRTOKEN,GRT,ERC-20,1,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,STILL_NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-ERC20|OpenZeppelin-Ownable,25367,0,1,1,1.000,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-ERC20, OpenZeppelin-Ownable"
0x598db80f258d424f997b39bbcc603cf3be54cdb1,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 2051060145480fb86452e62e1ee80e5f2f,deployer_history,0x7cda9e29479a0fa82d5b95985c78109d0340812d,True,True,MyToken,,,,PARAOOID,OID,ERC-20,1,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,STILL_NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-ERC20|OpenZeppelin-Ownable,25368,0,1,1,1.000,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-ERC20, OpenZeppelin-Ownable"
0x9ffef998d639a2b325eeabaa9c10a2dfa0cb39e2,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx ad915c947cd18a58cdfe14f4ef411b194b,bytecode_pattern,0xe03d76b50bce4baf28dc3f8c4850db7d8122274a,True,False,SHARE,,,,SHARE,PFA,ERC-721,1,,,,,NEEDS_REVIEW,0,True,-/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xaf9d79e7e583c2c027f51c8892961b96fb6fe870,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx fdcb0b8bc83d1ebf99b13049b24cc818da,bytecode_pattern,0x32292d7853c5651b5189575455394c7b3ea063c7,True,False,SHARE,,,,SHARE,PFA,ERC-721,1,,,,,NEEDS_REVIEW,0,True,-/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xf18c937a735ff87648a5f32ac70d40af927898b6,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx a15cf5ae36503876a6e1547163ca75bcb9,bytecode_pattern,0x32f9ca08e07dee73f0f5c2eb97f4f2a32e0181a5,True,False,SHARE,,,,SHARE,PFA,ERC-721,1,,,,,NEEDS_REVIEW,0,True,-/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0x6fdc6098e1c4dd6dec9c5d81b9f786e407c46a19,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 6d37d6b5b4337bc94a93a19eec028253da,bytecode_pattern,0x270b02fdcdf9a843e11fbc32f8e72027a6f43b51,True,False,SHARE,,,,SHARE,PFA,ERC-721,1,,,,,NEEDS_REVIEW,0,True,-/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xb936f697b1dda0749b5b89fe5f0d425cc5bb7e56,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 079fa436624da45a6147deeed0e5468958,bytecode_pattern,0x84fa09f84fc522a0950036c61fbe3d059ef7ce05,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,True,asym/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xa6216ea21f4a4d190edd453a51e4e015a44e60c4,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 7b69318256ec77005b8fca82f0c3e1d3e5,deployer_history,0xb05cf01231cf2ff99499682e64d3780d57c80fdd,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0x49d5dc89239c17555160c42661abc4598e6da110,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx fca6b448e15809f230a026461eca33c753,deployer_history,0x1d9d6e0169ae70e57beb44e4f1c18ffebd9773b9,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,3,2,0.333,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 2 interactors, 3 txs — consistent with narrow honeypot"
0x7d11f0c4670e7e67f35e158b848f4c2903929889,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx c978cc5226bfc466caf7ac43da422d9b54,bytecode_pattern,0x8bd68724903395e95d201df99d535bd470ede48e,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0x3b3792ededb782fe2a03320b2f1223fd4dde239d,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 4d58a7f352aec3e69e0256a48ef101b352,bytecode_pattern,0xf2155b00a04564ad34a7a2bd94e691a851f1d0b1,True,True,Token2,,,,jeje,jeje,ERC-20,6,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,STILL_NEEDS_REVIEW,ERC20-interface,19008,0,4,3,0.250,LIKELY_FP_FROM_SOURCE,verified source matches: ERC20-interface
