contract_address,chain,current_reason,detection_method,deployer_address,is_contract,is_verified,contract_name,implementation_name,public_tags,private_tags,token_name,token_symbol,token_type,holders_count,market_cap_usd,coingecko_url,deployer_public_tags,deployer_private_tags,preliminary_verdict,deployer_confirmed_count,has_bytecode_cache,bytecode_flags,drain_count,drain_tx_count,drain_ratio,reason_class,deployer_oli_tag_count,phase_b_verdict
0x3b8b8e550997541816882c778ae0ac031e86b5a8,arbitrum,"CONFIRMED TRAP. Received $3,980-$3,985 USDC bait deposits from CONFIRMED OPERATOR 0xe93d64... Deposit traced via alchemy",bytecode_pattern,0xe93d64f3fbc352131e79fc5578cbe44b66697f86,True,False,,,,,,,,,,,,,NEEDS_REVIEW,7,False,,0,0,,other,0,LIKELY_TP_RECIDIVIST
0x79a2f71187dc9fd9b173781e6dd4ff9960f6f61b,arbitrum,"CONFIRMED TRAP. Received $3,980-$3,985 USDC bait deposits from CONFIRMED OPERATOR 0xe93d64... Deposit traced via alchemy",bytecode_pattern,0xe93d64f3fbc352131e79fc5578cbe44b66697f86,True,False,,,,,,,,,,,,,NEEDS_REVIEW,7,False,,0,0,,other,0,LIKELY_TP_RECIDIVIST
0xc8e6a328d094609a97024978657c29920cabf7c3,arbitrum,"CONFIRMED TRAP. Received $3,980-$3,985 USDC bait deposits from CONFIRMED OPERATOR 0xe93d64... Deposit traced via alchemy",bytecode_pattern,0xe93d64f3fbc352131e79fc5578cbe44b66697f86,True,False,,,,,,,,,,,,,NEEDS_REVIEW,7,False,,0,0,,other,0,LIKELY_TP_RECIDIVIST
0x74b9a8351bd725ca3edd654c9728873b8c6f051e,arbitrum,"CONFIRMED TRAP. Received $3,980-$3,985 USDC bait deposits from CONFIRMED OPERATOR 0xe93d64... Deposit traced via alchemy",bytecode_pattern,0xe93d64f3fbc352131e79fc5578cbe44b66697f86,True,False,,,,,,,,,,,,,NEEDS_REVIEW,7,False,,0,0,,other,0,LIKELY_TP_RECIDIVIST
0xc8f28b043feb244c7e9df76af45a68271013a335,arbitrum,"CONFIRMED TRAP. Received $3,980-$3,985 USDC bait deposits from CONFIRMED OPERATOR 0xe93d64... Deposit traced via alchemy",deployer_history,0xe93d64f3fbc352131e79fc5578cbe44b66697f86,True,False,,,,,,,,,,,,,NEEDS_REVIEW,7,False,,0,0,,other,0,LIKELY_TP_RECIDIVIST
0x3e6800980a97038ce5e746cde46c49d45e4966de,arbitrum,"CONFIRMED TRAP. Received $3,980-$3,985 USDC bait deposits from CONFIRMED OPERATOR 0xe93d64... Deposit traced via alchemy",deployer_history,0xe93d64f3fbc352131e79fc5578cbe44b66697f86,True,False,,,,,,,,,,,,,NEEDS_REVIEW,7,False,,0,0,,other,0,LIKELY_TP_RECIDIVIST
0x2aee009112a520ed1cd421acb3b02eb16ffa1f08,arbitrum,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x64713a6d5b0d23a0eab27c357d6a32b5c2707941,True,True,MerkleDistributor,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0x7aaf376fe3b1ebce975b19eaf1690fdaef2acb1c,arbitrum,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x537e54514200384d8fa9d07fd7213d74845716d0,True,False,,,,,,,,,,,,,NEEDS_REVIEW,2,False,,0,0,,behavioral,0,LIKELY_TP_RECIDIVIST
0xfef64b6b322e381ed3c22e53e3fd89165883479a,base,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0xc0ffeefeed8b9d271445cf5d1d24d74d2ca4235e,True,False,,,,,,,,,,,,,NEEDS_REVIEW,203,False,,0,0,,behavioral,0,LIKELY_TP_RECIDIVIST
0x7bde2eac44b46d802c2268fef19b2b8489de1ec8,base,Behavioral confirmation: 17 victims trapped (backfill),bytecode_pattern,0xc0ffeefeed8b9d271445cf5d1d24d74d2ca4235e,True,False,,,,,,,,,,,,,LIKELY_TP,203,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0xea7f176179e2286a03327fb253ee39de7c7fedcb,base,Behavioral confirmation: bot 0xc0ffee055fee1b6617322406b897c0f8a8f1dffa trapped in tx 19cacb05aab03e6ff863c827a1a9d91fd1,bytecode_pattern,0xc0ffeefeed8b9d271445cf5d1d24d74d2ca4235e,True,False,,,,,,,,,,,,,NEEDS_REVIEW,203,False,,0,0,,behavioral,0,LIKELY_TP_RECIDIVIST
0xd4d5cd7ccbb0bc27aa02e4efafdb3728c84e6ea2,arbitrum,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0xa2a01b4a68575280a2de45178e289da717bedb6f,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,1,NEEDS_REVIEW
0x14c7c4d922b3780426c563df22a9831a17042f80,arbitrum,Behavioral confirmation: 3 victims trapped (backfill),bytecode_pattern,0x061343b341c94091d40ce9fd8d4cc6c52f4a0718,True,False,,,,,,,,,,,,,LIKELY_TP,0,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x85bc7c5e3a450cd3d98f6b8dccbe68eb1c9359f9,base,Behavioral confirmation: bot 0x90c11feb8a2bc41eff0b724ebebc06bafa6b587a trapped in tx 65c81a554ea040286941336dc3c1c2f2f8,bytecode_pattern,0x9dbb453ce6d2f0c4dda2c4bc331b542123be60b9,True,True,SCORStaking,,,,SCOR Staking Position,SCORS,ERC-721,112,,,,,LIKELY_FP,,,,,,,,,ALREADY_MIGRATED
0xd4624228cce5baa0814c9e7f666a8a2c83b6f159,base,Behavioral confirmation: 31 victims trapped (backfill),bytecode_pattern,0xe8e0c4883d7196a7de87a6489f6da58212dbe813,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0x83d78a13d0609f4a4df164741633530ab815b683,base,Behavioral confirmation: 98 victims trapped (backfill),bytecode_pattern,0xb326d4f70bc0bdb73863971ada970d857f1afc7b,True,False,,,,,,,,,,,,,LIKELY_TP,0,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x2b7bea9d5501e5c6685c6b4ce8f5f97122ea64aa,arbitrum,Self-loop: deployer 0xb2320e380b475c15b97410c2c294df21c8427bf4 called own contract in reverted tx at block 451876759 (BO,bytecode_pattern,0xb2320e380b475c15b97410c2c294df21c8427bf4,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,self_loop,0,LIKELY_FP_WEAK
0xc751cc77736a1aa87dd349e0fc0252770dbb54ff,base,Behavioral confirmation: 6 victims trapped (backfill),bytecode_pattern,0xca63208f411f61816127b40eaf0dfaa6e5fb9894,True,False,,,,,,,,,,,,,LIKELY_TP,3,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x201b32f4a87c21f278bae691f35221b47105393f,base,Behavioral confirmation: 9 victims trapped (backfill),bytecode_pattern,0x9f5db1b0436815de051b86a732c3d8ad8877bbef,True,False,xAI V4,,,,xAI V4,xAI,ERC-20,43737,,,,,LIKELY_FP,,,,,,,,,ALREADY_MIGRATED
0x35a1d004473cc0a9f84529e36cf2a5327e4fb364,arbitrum,Behavioral confirmation: 1 victims trapped (backfill),deployer_history,0x01fe747e91062fe9af2328e43cee5faf3d9c5072,True,False,CarrytBTCVault,,,,CarrytBTCVault,cvTBTC,ERC-20,1,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0x759267e9c2111e5d44ab9f5e32fec2a36a5a9bec,base,Behavioral confirmation: bot 0xc0ffee7bb4d2ad7f3980d0554a89368c7e3cc2d1 trapped in tx 3de0164ea6d44a3814daecf885a777f1e6,bytecode_pattern,0x604be06b9f6b6663f78e755db0c5965eb2337e3d,True,False,,,,,,,,,,,,,NEEDS_REVIEW,194,False,,0,0,,behavioral,0,LIKELY_TP_RECIDIVIST
0xc3bc6e376159b2825d8cf1aa7c151eee0ba5aafd,base,Behavioral confirmation: 4 victims trapped (backfill),bytecode_pattern,0x888a491ed0a09c9325507aaccead28a099a2104f,True,False,Red Horse,,,,Red Horse,RH,ERC-20,182411,,,,,LIKELY_FP,,,,,,,,,ALREADY_MIGRATED
0x920d356b8910afbb6894f68144637d5e73abc4fc,base,Behavioral confirmation: 10 victims trapped (backfill),bytecode_pattern,0x06538bc2dcf98337244638a89f6cfc6155598f40,True,False,,,,,,,,,,,,,LIKELY_TP,0,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x564414fb446ea13b95b8bfe642b170f74d746fd9,base,Behavioral confirmation: 20 victims trapped (backfill),bytecode_pattern,0xc0ffeefeed8b9d271445cf5d1d24d74d2ca4235e,True,False,,,,,,,,,,,,,LIKELY_TP,203,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x12577cf0d8a07363224d6909c54c056a183e13b3,base,Behavioral confirmation: 75 victims trapped (backfill),bytecode_pattern,0x08155ec0cf641720d1e1f66fcaeda8b29f9bbb17,True,True,AgentCoin,,,,AgentCoin,AGENT,ERC-20,171,,,,,LIKELY_FP,,,,,,,,,ALREADY_MIGRATED
0x873c8414e68b21c8f9946fa12cdc728ec30cdc81,base,Behavioral confirmation: 12 victims trapped (backfill),bytecode_pattern,0x98d5cab880db79f6e263b8dcfc85397c7719632e,True,False,Wazabi AI,,,,Wazabi AI,ZAB,ERC-20,177231,,,,,LIKELY_FP,,,,,,,,,ALREADY_MIGRATED
0x59d43b1c09372c9b092e9aba72b882dfd820ffe8,arbitrum,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x72e28c7f34100afefc399fcc0ae041b8fe5841ae,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0x1794fe17eb780619fad46baf80f7628f7495378b,arbitrum,Behavioral confirmation: bot 0x6b6381f2cad74d84c5822aeb5e2a22912d8b5105 trapped in tx 37061764f05d7f5c6236e4dfdf44704498,bytecode_pattern,0x6a8faa37e4c7d8211032b4a76cd10dc3e2e26dd6,True,True,HTLC,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0x41c19396cf31b68878fade8d75244ec9492f5f1e,base,Behavioral confirmation: bot 0x152cf7c3f12ff2581ea9c0221a78ac122bd2a482 trapped in tx 25fd3b8bbb9211d3496f6af9bf8cb873c4,bytecode_pattern,0x31c798ac8159568d44c7f0c8678bf6fdc4caf57c,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0x889e281c2bf319ec21518a89ef8ad5dd49045eae,arbitrum,Self-loop: deployer 0xc0dec76000f6c2d32f23d523748e50ebb5bb34a3 called own contract in reverted tx at block 456486675 (BO,deployer_history,0xc0dec76000f6c2d32f23d523748e50ebb5bb34a3,True,False,,,,,,,,,,,,,NEEDS_REVIEW,28,False,,0,0,,self_loop,0,LIKELY_TP_RECIDIVIST
0xf43ded2fd58bec963ba1e6670f6937a7d2c17387,arbitrum,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0xb60e6ed28b4563926ad3ac42b35a3cd371db8964,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW
0x18d0bd913a67d69350265193d5849c74865e3d51,base,Behavioral confirmation: 3 victims trapped (backfill),bytecode_pattern,0x7bc72d691953ee2098f4dd227d59e8b08f7c6c18,True,False,,,,,,,,,,,,,LIKELY_TP,0,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x6623af17c813252cdbe29d062817fd27bd865c35,base,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0xe1288759446298f250c3bce5616706d25525ba7f,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0xef17f86e44d8e2718287da08eb26dcd3953156ce,base,Behavioral confirmation: 5 victims trapped (backfill),bytecode_pattern,0xba1b130f5f6fdd0281287c2461eb559fb827aa62,True,False,,,,,,,,,,,,,LIKELY_TP,0,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x4d95669469d86800451a02dcb9778c34f3df72e9,base,Behavioral confirmation: 3 victims trapped (backfill),bytecode_pattern,0x09e04d0c15e631e88388a91b005a7b010fc5101f,True,False,,,,,,,,,,,,,LIKELY_TP,0,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x0eeabcc9fa7d3dc6f78bbafcb5e3db4dbf882592,base,Behavioral confirmation: 10 victims trapped (backfill),deployer_history,0xff13438d3284812af306b065b379f8a303e88e31,True,False,,,,,,,,,,,,,LIKELY_TP,1,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x620a9fa4f2f0af230273b9845a83e7283b762a57,base,Behavioral confirmation: 17 victims trapped (backfill),deployer_history,0xc0ffeefeed8b9d271445cf5d1d24d74d2ca4235e,True,False,,,,,,,,,,,,,LIKELY_TP,203,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x31868c48d33586754a1ae04688603221e6af8557,base,Behavioral confirmation: 2 victims trapped (backfill),bytecode_pattern,0x89b97f7c0841144a027700e8744146c997e1e652,True,False,,,,,,,,,,,,,LIKELY_TP,0,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0xd643f93958f264b77fcb360f8a60431e006129b5,base,Self-loop: deployer 0x65acf006a691ae860429d1d13c53a56e5587a8b1 called own contract in reverted tx at block 44664372 (BOT,bytecode_pattern,0x65acf006a691ae860429d1d13c53a56e5587a8b1,True,False,,,,,,,,,,,,,NEEDS_REVIEW,2,False,,0,0,,self_loop,0,LIKELY_TP_RECIDIVIST
0xf2a82dbbde3ef1647fabbd9cdfe8f3165d453363,base,Behavioral confirmation: 16 victims trapped (backfill),deployer_history,0xc0ffeefeed8b9d271445cf5d1d24d74d2ca4235e,True,False,,,,,,,,,,,,,LIKELY_TP,203,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x39d411e08b571b5fe18bc3effcc7a1d269158e4a,base,Behavioral confirmation: 3 victims trapped (backfill),bytecode_pattern,0xb5ae0b6cb72dcf5180ac2a4c3b77bebef5b42a81,True,True,SuperTrexcoin,,,,SuperTrexcoin,STC,ERC-20,1967,,,,,LIKELY_FP,,,,,,,,,ALREADY_MIGRATED
0x9da33ece6fdf36ecf99e10dbd6ecd0cb529e257e,base,Behavioral confirmation: 275 victims trapped (backfill),bytecode_pattern,0xb5ae0b6cb72dcf5180ac2a4c3b77bebef5b42a81,True,True,STCFinance,,,,,,,,,,,,LIKELY_TP,0,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x9759ae31f91bad3d0326586d8dfca2ba5869021d,base,Behavioral confirmation: 5 victims trapped (backfill),bytecode_pattern,0x45a55be157a8e25f0836612f32b86b1639c9fc4b,True,False,,,,,,,,,,,,,LIKELY_TP,0,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x74bb7ed9fe98b9b5f500ada97d2925865d7c41f3,base,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x6ac51a706539d4f5a326da2892520180858e25ff,True,False,,,,,,,,,,,,,NEEDS_REVIEW,4,False,,0,0,,behavioral,0,LIKELY_TP_RECIDIVIST
0x9110573feac8dc75a019695642ae232d4a192594,base,Behavioral confirmation: 10 victims trapped (backfill),deployer_history,0xff13438d3284812af306b065b379f8a303e88e31,True,False,,,,,,,,,,,,,LIKELY_TP,1,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x896cc604408acd4f5c4a22d3bf6cd91a99a6efd2,base,Behavioral confirmation: 8 victims trapped (backfill),bytecode_pattern,0x0817d08d6517cf8ac2266046e793a569e695a5be,True,False,Conter Aluni,,,,Conter Aluni,CRA,ERC-721,525,,,,,LIKELY_FP,,,,,,,,,ALREADY_MIGRATED
0x037966676098bf60b9cfd83657b0dc9394ca04eb,arbitrum,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x694434da67976a40cc9e0ebdbfd4a4e6430bc4f5,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0xd5c31d203a0b76920c42f2e7b047f097a15217bf,arbitrum,Behavioral confirmation: 77 victims trapped (backfill),bytecode_pattern,0x3e0dfa2b3f6457d837b76d50854840305b3cf4e4,True,False,Cybercab$,,,,Cybercab$,Cybercab$,ERC-20,1381,,,,,LIKELY_FP,,,,,,,,,ALREADY_MIGRATED
0xb6a148cb512771079df8f8f684deb94376437054,base,Behavioral confirmation: bot 0xc0ffee4d39ff644238b26a3f9f193f940f9221cc trapped in tx e350f7d663a9b4f5a746a60f2405d340b7,bytecode_pattern,0x604be06b9f6b6663f78e755db0c5965eb2337e3d,True,False,,,,,,,,,,,,,NEEDS_REVIEW,194,False,,0,0,,behavioral,0,LIKELY_TP_RECIDIVIST
0x275ac7b03bbaefef297758dc26283b2c0c70b55c,base,Behavioral confirmation: 1 victims trapped (backfill),deployer_history,0x89d6dfb232ae56b847f057f601be499b48633d9d,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0xf2b2b76e43961872e3c55823b843c52dd5cb149c,base,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x8f007f3e4f83a57c34dc4bf19237423665d28dd8,True,False,Mezo,,,,Mezo,MEZO,ERC-20,142230,,,,,LIKELY_FP,,,,,,,,,ALREADY_MIGRATED
0x7709a1e3fe44a0e0c6da02e0801d5e09b92062a8,base,Behavioral confirmation: 6 victims trapped (backfill),bytecode_pattern,0xadb085d8279bf7afad7599d3b8685547b19b2798,True,False,OpenClaw,,,,OpenClaw,OPENCLAW,ERC-20,141225,,,,,LIKELY_FP,,,,,,,,,ALREADY_MIGRATED
0x95fe43c3e131a87695afc4b460af22e6598db887,arbitrum,Behavioral confirmation: 8 victims trapped (backfill),bytecode_pattern,0x4a0acac60321d89e8d4d01fa09318849cb6a586a,True,False,,,,,,,,,,,,,LIKELY_TP,0,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x80cc07971fa90e2ffb44312005c015364ed7faca,base,Behavioral confirmation: 4 victims trapped (backfill),deployer_history,0xdde988a3f068ee41a19ee792c1616c7158dc9289,True,False,黑洞玩家,,,,黑洞玩家,黑洞玩家,ERC-20,9,,,,,LIKELY_TP,4,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x0697a11c5378296b246285a4e7e3221c145d94b5,base,Behavioral confirmation: 13 victims trapped (backfill),bytecode_pattern,0x392c564a28d6d87d326e8a385c764355e130418d,True,False,Rax Protocol,,,,Rax Protocol,RAX,ERC-20,102183,,,,,LIKELY_FP,,,,,,,,,ALREADY_MIGRATED
0x1c00e1bb5b33f61b566dcfa0cd8c3dfe0a398642,base,Behavioral confirmation: 2 victims trapped (backfill),deployer_history,0xc0ffeefeed8b9d271445cf5d1d24d74d2ca4235e,True,False,,,,,,,,,,,,,LIKELY_TP,203,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x35347094e5f53aeed2cc983d89c8db65a5ee8a07,arbitrum,Behavioral confirmation: 1 victims trapped (backfill),deployer_history,0x537e54514200384d8fa9d07fd7213d74845716d0,True,True,TradingBotModule,,,,,,,,,,,,NEEDS_REVIEW,2,False,,0,0,,behavioral,0,LIKELY_TP_RECIDIVIST
0xa8a423bc9c9cb7bc580e2a3c73cf1f870ff0c913,base,Behavioral confirmation: 6 victims trapped (backfill),bytecode_pattern,0xca63208f411f61816127b40eaf0dfaa6e5fb9894,True,False,,,,,,,,,,,,,LIKELY_TP,3,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0xe09f9ead03f315dc62aebd56e5174fc72b42524b,arbitrum,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x035fd73bd1583baf23264eee954aeb8d35d74bc1,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW
0xa2e2748f021082f153f6b275fc3ee601a5c7407f,arbitrum,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x035fd73bd1583baf23264eee954aeb8d35d74bc1,True,True,ILAlphaVault,,,,IL Alpha Vault,ilALPHA,ERC-20,1,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,STILL_NEEDS_REVIEW
0xdca48568394a2c34a989018747651aaec96811da,base,Self-loop: deployer 0x241b805ce56835adca7a9ac529974a6b33d4a822 called own contract in reverted tx at block 45306522 (BOT,bytecode_pattern,0x241b805ce56835adca7a9ac529974a6b33d4a822,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,self_loop,0,LIKELY_FP_WEAK
0xeacae674c38314fcfc24acf310f1c35a2ec9f9d6,base,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x6ac51a706539d4f5a326da2892520180858e25ff,True,False,,,,,,,,,,,,,NEEDS_REVIEW,4,False,,0,0,,behavioral,0,LIKELY_TP_RECIDIVIST
0x2f4c631db0a17eccda6c69099f173b7a18e53600,base,Behavioral confirmation: 2 victims trapped (backfill),bytecode_pattern,0x4f4a338b169c18d396667e0e03e6eceafe01a8da,True,False,,,,,,,,,,,,,LIKELY_TP,0,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0xf835cc3afd0bc4a8ce3f36a28bbce2302960618d,base,Self-loop: deployer 0xb4a3c10c0b2f14e001c6d3b271a5c64c287472df called own contract in reverted tx at block 44643184 (BOT,bytecode_pattern,0xb4a3c10c0b2f14e001c6d3b271a5c64c287472df,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,self_loop,0,NEEDS_REVIEW
0x258529cceada39823bad6ef54f08574b9f20f53d,base,Behavioral confirmation: 14 victims trapped (backfill),deployer_history,0xc0ffeefeed8b9d271445cf5d1d24d74d2ca4235e,True,False,,,,,,,,,,,,,LIKELY_TP,203,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x3d13051ed6bd2256926f67cbf3b89a9db3f49edb,arbitrum,Behavioral confirmation: 1 victims trapped (backfill),deployer_history,0xcfd2cbdd49db3cd3a9d2b748c7cd9c354ad18d73,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0x89c41264da2511ef9a5dedce91cd5d37de55dfc9,base,Behavioral confirmation: 2 victims trapped (backfill),bytecode_pattern,0x6ac51a706539d4f5a326da2892520180858e25ff,True,False,,,,,,,,,,,,,LIKELY_TP,4,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0xf4d1dc0750d47a365837bf1e43fca71deef7ba0c,base,Behavioral confirmation: 20 victims trapped (backfill),bytecode_pattern,0xca63208f411f61816127b40eaf0dfaa6e5fb9894,True,False,,,,,,,,,,,,,LIKELY_TP,3,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0xc22dd4114814cc176f183888bd646e5d69dfab70,base,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x6067643a4f75adf19cc2238eb92ed430d20c86eb,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0x6f2a39dd04a9fc3aca94425ad4900ab4b05ea957,base,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x08e0ff04c2c956e3c6a188ac27107d9b236aefc9,True,True,RemoteAI,,,,Remote AI,RA,ERC-20,1103,,,,,LIKELY_FP,,,,,,,,,ALREADY_MIGRATED
0x02d331dba8636576ced75e47bbaff27cd98bcf02,base,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x402cdb0ce0527787ac85ca93610af03ccba49f99,True,True,SessionKeyValidator,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0xec8a5ffccf0f580f14fc6eefa4869535f043d655,base,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0xaebd26e8265cce92e10e99072981f2d94c96046a,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0x135fb874f0a7a085eac195afd09c9c88c77e1c6e,base,Behavioral confirmation: 5 victims trapped (backfill),bytecode_pattern,0x4e849974ceef0763542d1cc40c7abba21e82cbe3,True,True,CandleCrush,,,,,,,,,,,,LIKELY_TP,0,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x5c9194009c4657c6b4361aa7cbd7227136b925d2,base,Behavioral confirmation: 20 victims trapped (backfill),bytecode_pattern,0xca63208f411f61816127b40eaf0dfaa6e5fb9894,True,False,,,,,,,,,,,,,LIKELY_TP,3,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0x50e95376b405992578fe973b87ddc5f9f44abb52,base,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x58b9018ffc7b38805c8ecde52862ef6d48e03d86,True,True,SafeDebtManager,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW
0xe1acbdc5b1210e9b57db382082d388a1c518887b,base,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x42f06a562e382c5c84d97ce14308c25171508d38,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0xb608a3bd7f3dac2569a1660053b95fdc88f187d3,base,Behavioral confirmation: 1 victims trapped (backfill),deployer_history,0x7e4d5e2f07bd00e2a0d149e4d172d72395599fe1,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW
0xe44bedefbe981729b6bbbc7c8ce96bb93d27a253,base,Behavioral confirmation: bot 0x22c807d8185f59a0f4e8048ce0ed527994ec868a trapped in tx f5525edbdccd12889b2de93ec7c9e815ab,deployer_history,0x7e4d5e2f07bd00e2a0d149e4d172d72395599fe1,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW
0xe11675bee1ece3bb09f631f89640288e835105ce,base,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x63168494bf909b46bcdbead433dfcb7c328c4594,True,True,DogeBook,,,,DogeBook,DBOOk,ERC-20,1,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,STILL_NEEDS_REVIEW
0xb4ac2b98c91a2d8bc2afc2c64fc1bf7d846da7ee,base,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x982ff6be4aa1d8e79d516840cdb1be47a1b9a3e5,True,False,,,,,,,,,,,,,NEEDS_REVIEW,2,False,,0,0,,behavioral,0,LIKELY_TP_RECIDIVIST
0xfa9694dca692c94c7d70dbbdf1e69d87f5f1179f,base,Behavioral confirmation: 1 victims trapped (backfill),bytecode_pattern,0x75b2bf2818f389f4d8fdb808f3170a910606bdcd,True,False,Scrolls,,,,Scrolls,SCROLL,ERC-721,2,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW
0x3e22ea60a1206a4bfeefbcff04d5e9d0a2d9b3fc,base,Behavioral confirmation: 2 victims trapped (backfill),bytecode_pattern,0x86cc7dc9174b99c524d4930a5ce549033c7373bd,True,True,TicketAutoCompoundVault,,,,,,,,,,,,LIKELY_TP,0,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
0xa61c4329368db90aab2c001ebf5e9d01fd6b4995,base,Behavioral confirmation: 2 victims trapped (backfill),deployer_history,0xdde988a3f068ee41a19ee792c1616c7158dc9289,True,False,黑洞玩家,,,,黑洞玩家,黑洞玩家,ERC-20,21,,,,,LIKELY_TP,4,False,,0,0,,behavioral,0,LIKELY_TP_PHASE_A
